municipio;ano_distribuicao;ano_calculo;codigo;valor_adicionado;pop;receita_tributaria;area_cultivada;area_inundada;ind_protegida;ind_participacao;total_icms_estado;montante_disponivel;total_recebido_municipio;valor_adicionado_2anos;share_valor_adicionado_2anos;share_pop;share_receita_tributaria;share_area_cultivada;share_area_inundada;ind_participacao_calculado;Codmun7;matriculas_rede_municipal;aprovacao;reprovacao;abandono;taxa_part_p_brasil_2015;taxa_part_p_brasil_2017;taxa_part_ana_2014;taxa_part_ana_2016;pob_ed_mt_2015;inten_pob_ed_mt_2015;pob_ed_lp_2015;inten_pob_ed_lp_2015;pob_ed_mt_2017;inten_pob_ed_mt_2017;pob_ed_lp_2017;inten_pob_ed_lp_2017;pob_ed_lpo_2014;inten_pob_ed_lpo_2014;pob_ed_lpo_2016;inten_pob_ed_lpo_2016;dados_imputados;pob_ed_p_brasil_2015;pob_ed_p_brasil_2017;ia_p_brasil_2015;ia_p_brasil_2017;avanco_ia_p_brasil;ia_p_brasil_2015_norm;ia_p_brasil_2017_norm;ia_ana_2014;ia_ana_2016;avanco_ia_ana;ia_ana_2014_norm;ia_ana_2016_norm;ind_rendimento;log_matriculas_rede_municipal;ind_matriculas;ide;ide2;share_ide;share_ide2;ind_alt1;ind_alt2;transf_alt1;transf_alt2;ind_alt3;ind_alt4;transf_alt3;transf_alt4;var_transf_alt1;var_perc_transf_alt1;var_transf_alt2;var_perc_transf_alt2;var_transf_alt3;var_perc_transf_alt3;var_transf_alt4;var_perc_transf_alt4;receitas_correntes_2018;receitas_correntes_2017;IDH;IDHM_renda;IDHM_longevidade;IDHM_educacao;area_geografica;regiao_metrop;pop_urbana;faixa_5_a_9;faixa_10_a_14;faixa_15_a_19;faixa_20_a_24;faixa_25_a_29;faixa_30_a_39;faixa_40_a_49;faixa_50_a_59;faixa_60_a_69;faixa_70_ou_mais;idosos_sobre_jovens;fracao_pop_abaixo_15;receitas2018_pc;receitas2017_pc;quintil_area_cultivada;quintil_area_geografica;quintil_area_inundada;quintil_fracao_pop_abaixo_15;quintil_IDH;quintil_idosos_sobre_jovens;quintil_pop;quintil_pop_urbana;quintil_receitas_correntes_2018;quintil_receitas2017_pc;quintil_receitas2018_pc;quintil_var_perc_transf_alt1;quintil_var_perc_transf_alt2;quintil_var_perc_transf_alt3;quintil_var_perc_transf_alt4;quintil_ben_var_perc_transf_alt1;quintil_ben_var_perc_transf_alt2;quintil_ben_var_perc_transf_alt3;quintil_ben_var_perc_transf_alt4;quintil_prej_var_perc_transf_alt1;quintil_prej_var_perc_transf_alt2;quintil_prej_var_perc_transf_alt3;quintil_prej_var_perc_transf_alt4;faixa_pop
ALTAIR;2018;2016;158;147602451;3815;471132;27514,6;0;0;0,01909098;135942,42525178;27188,485050356;5,19054824326646;261233188;0,000133191657069311;9,24575057184907e-05;1,06374634684674e-05;0,00154513408856759;0;0,0191138782884516;3500907;270;100;0;0;1;0,909090909090909;0,977777777777778;1,02040816326531;0,3;6,9653757;0,2;3,82789202;0,06;0,66137236;0,06;0,70931418;0,627906976744186;54,9140891860465;0,551020408163265;42,7070606122449;FALSE;0,25;0,06;0,75;0,854545454545454;0,633295970739189;0,4;0,682644628099173;0,363824289405685;0,448979591836735;0,562396306141731;0,175169493693555;0,266119736931317;0;5,59842195899838;5,59842195899838;2,89162137670742;2,53935529523866;0,00139709235585446;0,00132482359672633;0,0358994076443166;0,0248100114181609;9,76050508054139;6,74546624541829;0,0345624356004462;0,0240873238268796;9,39700263626623;6,54897843770199;4,56995683727493;0,880438177836686;1,55491800215183;0,299567199701685;4,20645439299977;0,810406568989447;1,35843019443553;0,261712276000475;22,24375222;21,31968421;0,687;0,698;0,8;0,581;313,007;NA;79,21;7,31;8,44;8,86;9,07;10,04;16,15;13,29;8,26;6,4;4,46;0,68952380952381;15,75;0,00583060346526868;0,0055883838034076;2;3;2;2;5;4;5;4;4;1;1;2;2;2;2;2;3;2;3;NA;NA;NA;NA;Até 20 mil
ALTINOPOLIS;2018;2016;159;364985606;15607;4302671;70744,15;0,14;0;0,04785626;135942,42525178;27188,485050356;13,0113920957595;707814638;0,000360884485064487;0,000378239657076929;9,71479449057463e-05;0,00397277073741719;2,55040232596692e-05;0,0478619155491097;3501004;876;95;4,8;0,2;0,927710843373494;0,951807228915663;0,921182266009852;0,908571428571429;0,0909090909090909;0,921371064935065;0,0649350649350649;0,801988974025974;0,0759493670886076;1,19681692405063;0,0759493670886076;0,888078594936709;0,454545454545455;27,3572823743316;0,459119496855346;26,4234444654088;FALSE;0,0779220779220779;0,0759493670886076;0,855421686746988;0,879518072289157;0,508002157885272;0,653012048192771;0,737130339539978;0,502463054187192;0,491428571428571;0,419632994956223;0,416414671023752;0,338395823445657;0,314814814814815;6,77536609093639;6,77536609093639;3,4906030624631;3,04082580150178;0,00168649149407045;0,00158644904197433;0,0588493166895744;0,0477291760751294;16,0002376703816;12,9768399018447;0,0569985313257961;0,0467287515541682;15,4970371684366;12,704839630523;2,9888455746221;0,229709899803587;-0,0345521939148341;-0,00265553398595181;2,48564507267705;0,191036059353491;-0,306552465236484;-0,0235603126076257;67,09032998;68,37078721;0,73;0,726;0,843;0,635;928,956;Ribeirão Preto;87,37;6,72;8,37;8,33;8,23;8,53;14,58;13,35;11,58;7,93;6,59;0,962226640159046;15,09;0,00429873325943487;0,00438077703658615;1;1;2;3;4;2;3;3;3;2;3;4;4;4;5;4;NA;4;NA;NA;1;NA;2;Até 20 mil
ALTO ALEGRE;2018;2016;160;90228017;4102;1942010;31057,3;0;0;0,01643227;135942,42525178;27188,485050356;4,46768527238413;170152663;8,67535833147127e-05;9,94130244973129e-05;4,3847712382938e-05;0,00174408106710148;0;0,0164378986074008;3501103;226;100;0;0;1;0,825;0,9;0,955555555555556;0,0277777777777778;0,254910222222222;0,0833333333333333;1,79053325;0,0303030303030303;0,490733848484849;0,0303030303030303;0,58797603030303;0,222222222222222;7,90749975;0,255813953488372;10,797721627907;FALSE;0,0555555555555556;0,0303030303030303;0,944444444444444;0,8;0,245511572571923;0,866666666666667;0,563636363636363;0,7;0,711111111111111;0,45250112438159;0,760148514851485;0,712440014765596;0;5,42053499927229;5,42053499927229;1,40952457030219;1,82678234321913;0,000681014471127102;0,000953062519025035;0,0193683727387525;0,0144247604423993;5,26596712657294;3,92187383643139;0,0244012616248642;0,0171452409213786;6,63433336897447;4,66153126475654;0,798281854188807;0,178679071044504;-0,545811435952745;-0,122168730041603;2,16664809659034;0,484959876198738;0,193845992372404;0,0433884619336582;20,13176416;19,77646296;0,7;0,683;0,817;0,616;318,574;NA;78,84;5,44;6,68;7,24;8,31;7,61;13,33;13,77;12,6;10,48;9,08;1,61386138613861;12,12;0,00490779233544612;0,00482117575816675;2;3;2;5;5;1;5;4;5;2;2;4;5;3;4;4;NA;3;5;NA;5;NA;NA;Até 20 mil
ALUMINIO;2018;2016;733;1109037208;16839;6833693;6878,1;1,36;0,080012;0,10228668;135942,42525178;27188,485050356;27,8101987003055;2355515471;0,00120097684079439;0,00040809749378602;0,000154294676740746;0,000386252635857936;0,000247753368808215;0,102134450489072;3501152;1123;98,5;1,5;0;0,954022988505747;0,945205479452055;0,919732441471572;0,905829596412556;0,124497991967871;2,61821540963855;0,104417670682731;2,08949567469879;0,0772946859903382;1,47068903864734;0,0434782608695652;1,00566917391304;0,54014598540146;49,9338592335766;0,459893048128342;36,5381296791444;FALSE;0,114457831325301;0,0603864734299517;0,844827586206897;0,888127853881278;0,537910864645371;0,627586206896552;0,755915317559153;0,422942655567219;0,489244862233519;0,534414848732653;0,278041304118206;0,33467771393581;0,0925925925925926;7,02375895473844;7,02375895473844;3,45883675786136;3,1556030668873;0,00167114354371626;0,00164633023695148;0,122315246678775;0,111579355254368;33,2556625575648;30,3367363226174;0,121856200503626;0,11133122218672;33,1308548568603;30,269272700615;5,44546385725927;0,195808160737789;2,52653762231192;0,090849319328458;5,32065615655482;0,191320321508396;2,45907400030951;0,0884234602855426;74,40826883;75,32031427;0,766;0,729;0,841;0,732;83,66;Sorocaba;83,87;8,5;9,12;8,68;8,85;9,22;17;13,5;8,76;5,33;3,79;0,517593643586833;17,62;0,00441880567907833;0,00447296836332324;5;5;2;1;2;5;3;4;2;2;2;4;3;4;3;4;4;4;4;NA;NA;NA;NA;Até 20 mil
ALVARES FLORENCE;2018;2016;161;124535460;3897;741635;28170;0;0;0,01916878;135942,42525178;27188,485050356;5,21170088463563;258035769;0,000131561429538822;9,44447967981542e-05;1,67450209695729e-05;0,0015819393076748;0;0,0191567692249972;3501202;197;100;0;0;0,884615384615385;0,970588235294118;1,08333333333333;0,95;0,0869565217391304;1,25011713043478;0,130434782608696;1,23895469565217;0,121212121212121;3,81932118181818;0,0909090909090909;0,468611303030303;0,307692307692308;15,4328390769231;0,5;32,3596210526316;FALSE;0,108695652173913;0,106060606060606;0,788461538461538;0,867647058823529;0,593799642354821;0,492307692307692;0,711229946524064;0,692307692307692;0,475;0,113485659810181;0,746763137852247;0,310423588039867;0;5,28320372873799;5,28320372873799;2,63381323186057;1,66078008003256;0,00127253186140526;0,000866456396678982;0,0335094167772264;0,023495676728066;9,1107027709377;6,38811855469021;0,0259970206797903;0,0194349220808032;7,06819608106274;5,28406088448753;3,89900188630207;0,748124647328961;1,17641767005458;0,225726244866185;1,8564951964271;0,35621675869775;0,0723599998518933;0,0138841429033685;21,56393658;20,13190781;0,728;0,701;0,806;0,683;362,411;NA;67,95;4,93;6,8;7,03;6,44;6,34;12,86;16,47;14,09;11,78;9,15;1,7843137254902;11,73;0,00553347102386451;0,00516600149089043;2;2;2;5;4;1;5;5;5;2;1;2;2;3;4;3;3;4;5;NA;NA;NA;NA;Até 20 mil
ALVARES MACHADO;2018;2016;162;218130438;23513;4391284;31502,77;0;0;0,03127082;135942,42525178;27188,485050356;8,50206222082373;386903120;0,000197265393699082;0,000569843599464973;9,91486953330815e-05;0,00176909727240463;0;0,0313039472018527;3501301;1280;94,8;5,1;0,1;0,896358543417367;0,905138339920949;0,849498327759197;0,890784982935154;0,09375;1,234133184375;0,0375;0,4726196625;0,0567685589519651;0,743053834061135;0,0655021834061135;1,52172644541485;0,531496062992126;37,1913502047244;0,442307692307692;33,3340107692308;FALSE;0,065625;0,0611353711790393;0,837535014005602;0,849802371541502;0,489579271957274;0,610084033613445;0,672296083363277;0,397993311036789;0,496783932790759;0,582633624810999;0,234626974403126;0,347514171279946;0,324074074074074;7,15461535691366;7,15461535691366;3,52737987245763;3,49474133746018;0,00170426027961408;0,00182326427381129;0,0469186118722901;0,0372760700910227;12,7564597747321;10,1347987440579;0,0491201857649386;0,0384661100329949;13,3550343634074;10,4583525757743;4,25439755390841;0,500395956111483;1,6327365232342;0,192040058144389;4,85297214258369;0,570799415075735;1,95629035495057;0,230095981908849;68,44587995;62,31331035;0,758;0,712;0,834;0,732;347,647;NA;90,09;7,37;8,34;8,8;8,52;7,45;14,83;14,26;10,68;7,59;6,15;0,874602164226607;15,71;0,00291098030663888;0,00265016417939012;2;2;2;2;2;3;2;3;3;5;5;3;3;3;2;3;3;3;3;NA;NA;NA;NA;20 mil a 50 mil
ALVARO DE CARVALHO;2018;2016;163;43088332;4650;716030;14492;0;0;0,01006804;135942,42525178;27188,485050356;2,73734755026386;77046904;3,92829291499521e-05;0,000112693945371162;1,61668979549823e-05;0,000813825503969586;0;0,0100736101007036;3501400;275;98,9;1,1;0;0,907407407407407;0,983050847457627;0,96078431372549;0,898550724637681;0,142857142857143;2,17035244897959;0,142857142857143;1,55818802040816;0,172413793103448;2,16870655172414;0,0689655172413793;0,867345344827586;0,625;51,5913100208333;0,426229508196721;40,3879442622951;FALSE;0,142857142857143;0,120689655172414;0,777777777777778;0,864406779661017;0,605392345567666;0,466666666666667;0,704160246533128;0,360294117647059;0,515561891185555;0,666456092853597;0,16902664531159;0,379486608746169;0,0679012345679012;5,61677109766657;5,61677109766657;2,90750866013381;2,82804123690545;0,00140476832699269;0,0014754358203409;0,0290314351233411;0,0180488028795581;7,89320739841339;4,90719607267687;0,0303387837502829;0,0187554778130401;8,2486556844055;5,09933028132125;5,15585984814953;1,88352401493648;2,16984852241301;0,792682873683267;5,51130813414164;2,01337536901749;2,36198273105739;0,862872794808139;18,27403434;17,72973204;0,688;0,669;0,805;0,605;153,662;NA;63,48;5,44;6,77;5,7;11,76;15,48;20,58;10,52;8,32;5,42;4,34;0,799344799344799;12,21;0,00392989985806452;0,0038128456;4;4;2;5;5;3;4;5;5;3;3;1;1;1;1;1;1;1;1;NA;NA;NA;NA;Até 20 mil
ALVINLANDIA;2018;2016;164;21710919;3000;360697;7272,04;0;0,118421;0,00770058;135942,42525178;27188,485050356;2,0936710420907;46284352;2,35984163668334e-05;7,2705771207201e-05;8,1440045691776e-06;0,000408375077138213;0;0,00769738011763193;3501509;249;99,2;0,8;0;1;0,926829268292683;1,03225806451613;0,977272727272727;0,0689655172413793;1,40220951724138;0,0344827586206897;0,383325896551725;0,0263157894736842;0,099667105263158;0;0;0,28125;18,322961765625;0,302325581395349;19,4446269767442;FALSE;0,0517241379310345;0,0131578947368421;0,948275862068966;0,914634146341463;0,41807909296171;0,875862068965517;0,813747228381375;0,71875;0,681818181818182;0,381196591874469;0,792775371287129;0,662564180006041;0,0493827160493827;5,51745289646471;5,51745289646471;2,33649478383274;2,19203101028145;0,0011288818889918;0,00114361878096455;0,0232951652012758;0,0143176682001068;6,33360250820461;3,8927570781456;0,0235677977027718;0,0144650371198343;6,40772715511626;3,9328244548546;4,23993146611391;2,02511826398477;1,7990860360549;0,859297377613991;4,31405611302556;2,06052241555465;1,8391534127639;0,878434756840954;16,17065917;14,8338067;0,722;0,721;0,791;0,659;84,879;NA;89,77;7,27;9,67;8,43;8,23;7,67;15,43;12,53;10,17;7,57;5,51;0,772136953955136;16,94;0,00539021972333333;0,00494460223333333;5;5;2;1;4;4;5;3;5;2;2;1;1;1;1;1;1;1;1;NA;NA;NA;NA;Até 20 mil
AMERICANA;2018;2016;165;5451755439;210638;138442550;1923,7;10,24;0;0,48828896;135942,42525178;27188,485050356;132,758370892139;10379261249;0,00529194248056106;0,00510486607851414;0,00312582793804384;0,00010802898992453;0,00186543712985009;0,488537607962041;3501608;4788;97;3;0;0,887104393008975;0,920716112531969;0,918177591817759;0,916580844490216;0,0519031141868512;0,719666919261822;0,0311418685121107;0,448913355247982;0,058411214953271;1,09140491121495;0,0420560747663551;0,642559990654206;0,30188679245283;18,8095288279689;0,339140534262485;23,7056954819977;FALSE;0,041522491349481;0,0502336448598131;0,850269608524173;0,874465186318331;0,508156642898104;0,640647060458016;0,726105861058176;0,640991903721832;0,605731127195044;0,383676724659158;0,657468584941703;0,533013962416811;0,185185185185185;8,47386806667786;8,47386806667786;4,1280634287169;3,64799198010147;0,00199448167979368;0,00190321766511708;0,452548564746526;0,47898683213565;123,04109887171;130,229263248375;0,450860180475009;0,478074191988884;122,582052766456;129,981130218508;-9,71727202042899;-0,0731951737214666;-2,52910764376389;-0,0190504570579485;-10,176318125683;-0,0766529301112835;-2,7772406736309;-0,0209195145659576;795,99266022;762,23834313;0,811;0,8;0,876;0,76;133,912;Campinas;99,53;5,87;6,91;7,61;8,55;9,03;16,18;15,37;12,07;6,9;6,05;1,01330203442879;12,78;0,0037789603975541;0,00361871240293774;5;5;1;5;1;2;1;1;1;3;3;5;4;5;4;NA;NA;NA;NA;3;2;3;2;150 mil a 250 mil
AMERICO BRASILIENSE;2018;2016;166;544790696;34478;8104895;10993,3;0;0;0,05324608;135942,42525178;27188,485050356;14,4768025007006;944981326;0,000481805660578986;0,000835583193227293;0,000182996537017787;0,000617349428152695;0;0,0533476178793032;3501707;2298;98;2;0;0,91504854368932;0,937093275488069;0,926724137931034;0,905241935483871;0,103448275862069;1,54918261538462;0,0663129973474801;1,13778846419098;0,0439814814814815;0,983123178240741;0,037037037037037;0,346357988425926;0,365116279069767;26,8817525953488;0,32293986636971;21,0933597104677;FALSE;0,0848806366047745;0,0405092592592593;0,837378640776699;0,899132321041215;0,566650767446358;0,609708737864078;0,779925064089923;0,588362068965517;0,612903225806452;0,472433779330156;0,565887461590986;0,545225592112314;0,123456790123457;7,7397944584087;7,7397944584087;4,02985425565415;3,62943565164086;0,00194703173144775;0,00189353652208865;0,0732534907973141;0,0638061782224402;19,9165143942917;17,3479332272117;0,0722638294241707;0,0632712261288492;19,6474404598054;17,2024878572191;5,43971189359107;0,375753685479084;2,87113072651107;0,198326303503286;5,17063795910482;0,357167127123174;2,72568535651851;0,188279515202794;104,27771866;98,11039543;0,751;0,709;0,852;0,701;122,785;NA;99,24;7,45;8,91;8,93;9,9;9,77;17,28;13,61;8,78;4,86;3,16;0,490220048899756;16,36;0,00302447121816811;0,00284559415946401;4;5;2;2;2;5;2;1;2;5;5;3;3;3;3;4;3;4;3;NA;NA;NA;NA;20 mil a 50 mil
AMERICO DE CAMPOS;2018;2016;167;105874685;5706;943603;24585,3;0;0;0,0176757;135942,42525178;27188,485050356;4,80575505204578;219831533;0,000112082719582922;0,000138286376836096;2,13051595757372e-05;0,00138063374018379;0;0,0176652117993999;3501806;358;95;5;0;0,946428571428571;1,01639344262295;0,985714285714286;0,911111111111111;0,113207547169811;1,70559364150943;0,169811320754717;1,69794724528302;0,0806451612903226;1,46820733870968;0,0967741935483871;1,3034295483871;0,558823529411765;39,8712609411765;0,407407407407407;40,0207386419753;FALSE;0,141509433962264;0,0887096774193548;0,8125;0,911290322580645;0,624332754181407;0,55;0,806451612903226;0,434873949579832;0,539917695473251;0,591914409726378;0,298802937016391;0,420956209069904;0,308641975308642;5,8805329864007;5,8805329864007;3,51431453895326;3,2304315519388;0,00169794773893615;0,00168536949344678;0,0399460680964923;0,0266889465186419;10,8607307526198;7,25632023431846;0,039713370554939;0,0265631640637482;10,7974638163221;7,22212189037372;6,05497570057407;1,25994263856551;2,45056518227268;0,509923030977098;5,9917087642763;1,2467778110592;2,41636683832795;0,502806908000714;24,86478715;22,54036658;0,745;0,715;0,817;0,708;252,876;NA;83,91;6,06;7,8;7,15;7,82;7,05;13,6;14,84;12,78;9,85;7,65;1,26262626262626;13,86;0,00435765635296179;0,00395029207500876;3;3;2;4;3;1;4;4;4;3;2;1;1;1;1;2;2;1;2;NA;NA;NA;NA;Até 20 mil
AMPARO;2018;2016;168;2704032256;65829;44135776;33978,3;0;0,38977;0,24052536;135942,42525178;27188,485050356;65,395201545915;5266029479;0,00268492375663941;0,00159538273759961;0,00099652051835252;0,00190811531338185;0;0,240550754819097;3501905;2260;96,8;3,1;0,1;0,939093484419263;0,901615271659325;0,886131386861314;0,935528120713306;0,052757793764988;0,848605143884892;0,0407673860911271;0,600673309352518;0,0342105263157895;0,547362978947369;0,0289473684210526;0,620826586842105;0,329974811083123;18,2872542745592;0,348448687350835;20,6477520763723;FALSE;0,0467625899280576;0,0315789473684211;0,895179040903255;0,87314321044903;0,436154449649488;0,748429698167811;0,723221550070611;0,593730349886926;0,609544575070961;0,459481409622999;0,5752288019072;0,539506959215506;0,200617283950617;7,72312009226633;7,72312009226633;3,44806756826065;3,36022965745197;0,00166594038932298;0,00175308730879804;0,240117152060546;0,239517412020897;65,2842159913222;65,1211557603013;0,241729370070835;0,240388881215648;65,7225536440286;65,3580950320345;-0,110985554592787;-0,00169715135008587;-0,274045785613666;-0,00419061000096856;0,32735209811365;0,0050057510394522;-0,0371065138804596;-0,000567419520137216;275,88763919;255,23473883;0,785;0,78;0,871;0,711;445,323;NA;78,71;6,1;7,14;7,81;8,62;9,04;15,7;14,17;11,66;7,36;7,05;1,08836858006042;13,24;0,00419097417840162;0,00387723858527397;2;2;2;5;1;2;1;4;1;3;3;5;4;5;4;NA;NA;5;NA;1;1;NA;1;50 mil a 150 mil
ANALANDIA;2018;2016;169;216874378;4293;2583851;28536,1;0;0,259416;0,02689393;135942,42525178;27188,485050356;7,31205213750321;414272370;0,000211219806567344;0,000104041958597505;5,8339532488693e-05;0,00160249834141778;0;0,026902298641381;3502002;277;96;4;0;0,955223880597015;1,01694915254237;0,907407407407407;0,783132530120482;0,03125;0,17034765625;0,015625;0,0107705624999999;0,05;0,762091533333333;0,0333333333333333;0,124204816666667;0,285714285714286;18,5775505714286;0,391933815925543;27,6027452307692;TRUE;0,0234375;0,0416666666666667;0,932835820895522;0,958333333333333;0,510184315282769;0,838805970149254;0,909090909090909;0,648148148148148;0,476196409214936;0,180802226459627;0,669921158782545;0,312460663530415;0,246913580246914;5,62401750618734;5,62401750618734;3,02184920937291;2,13056812466783;0,00146001218035224;0,00111155257843807;0,0444988280239993;0,0329730811390841;12,0985572048887;8,96488123614164;0,0380523253885873;0,0294884851199425;10,3458507995889;8,01747236841201;4,78650506738548;0,65460488757126;1,65282909863843;0,226041755112924;3,03379866208567;0,414903860781496;0,705420230908805;0,0964736325238621;28,2818794;26,58960457;0,754;0,745;0,861;0,668;325,953;NA;79,39;7,27;7,83;8,43;8,36;8,76;14,42;13;10,62;7,52;6,61;0,935761589403973;15,1;0,00658790575355229;0,00619371175634754;2;3;2;3;2;3;5;4;4;1;1;2;2;3;3;3;3;3;4;NA;NA;NA;NA;Até 20 mil
ANDRADINA;2018;2016;170;1551399944;55334;18883027;78406,1;41,87;0,090851;0,15952384;135942,42525178;27188,485050356;43,3721153901538;3079983166;0,00157035200912191;0,00134103371465975;0,000426350810147864;0,00440304194360956;0,00762752467058821;0,159489863394503;3502101;2763;97,6;2,4;0;0,918864097363083;0,97244094488189;0,903381642512077;0,927914110429448;0,0971302428256071;1,67548007726269;0,0816777041942605;1,28979539735099;0,0425101214574899;0,808057815789473;0,034412955465587;0,59337348582996;0,31283422459893;21,464347828877;0,39568345323741;30,3772569604317;FALSE;0,0894039735099338;0,0384615384615385;0,836713995943205;0,93503937007874;0,623608629412904;0,608113590263692;0,858267716535433;0,620772946859903;0,560753850907004;0,346930830553141;0,62228559812503;0,456433051793488;0,148148148148148;7,92407232492342;7,92407232492342;4,55989434928914;3,58375318802187;0,00220312160859378;0,0018697032263413;0,161546510304015;0,154218763205576;43,922048803379;41,929745378992;0,155378270232345;0,150884579383051;42,2449977736227;41,0232313088535;0,549933413225219;0,0126794233640276;-1,44237001116182;-0,03325569892515;-1,12711761653109;-0,0259871488026835;-2,34888408130036;-0,0541565487449938;176,90578114;163,54749156;0,779;0,762;0,885;0,702;964,226;NA;93,34;6,04;7,3;7,6;8,09;8;15,75;14,64;11,75;8,32;7;1,14842578710645;13,34;0,00319705391151914;0,0029556419481693;1;1;1;5;1;1;1;2;2;5;5;4;5;5;5;5;NA;NA;NA;NA;3;1;3;50 mil a 150 mil
ANGATUBA;2018;2016;171;771096024;22210;2898652;79403,1;24,05;0,109694;0,08335626;135942,42525178;27188,485050356;22,6633042886359;1467126400;0,000748025156536131;0,000538265059503978;6,54472732860428e-05;0,00445903035290142;0,00438122685282175;0,0833915437156414;3502200;1470;98,1;1,9;0;0,992957746478873;0,996835443037975;0,962962962962963;0,966153846153846;0,0254237288135593;0,41980875;0,0169491525423729;0,169621978813559;0,041044776119403;0,478917358208955;0,0149253731343284;0,328955496268657;0,261467889908257;11,7471863211009;0,303370786516854;15,9669379775281;FALSE;0,0211864406779661;0,0279850746268657;0,971920506087372;0,968938928773852;0,465830119693415;0,932609214609692;0,932230390052041;0,711179068977234;0,67305099394987;0,379421126964534;0,779601201710385;0,647636659133915;0,117283950617284;7,29301767977278;7,29301767977278;3,56920970755214;3,17260030293938;0,00172447044382435;0,0016551979757209;0,0889457435906766;0,0788629978239534;24,1830001990791;21,4416543736281;0,0876642029307627;0,0781702731429189;23,8345687083442;21,253313027285;1,51969591044321;0,0670553548189013;-1,22164991500773;-0,0539043159571532;1,1712644197083;0,0516810966658382;-1,40999126135092;-0,0622147257696196;89,41414124;80,21862666;0,719;0,693;0,827;0,648;1027,288;NA;71,83;7,65;8,61;8,79;8,34;7,95;14,75;14,18;10,83;6,79;5;0,725092250922509;16,26;0,00402585057361549;0,00361182470328681;1;1;1;2;4;4;2;5;2;3;3;4;5;4;5;5;NA;5;NA;NA;3;NA;4;20 mil a 50 mil
ANHEMBI;2018;2016;172;196965563;5653;1785965;54181,7;62,11;0,052913;0,03294311;135942,42525178;27188,485050356;8,95673253747233;331742647;0,000169141421933301;0,000137001908211436;4,0324447168652e-05;0,00304267522139311;0,0113146777475575;0,0329880998412794;3502309;481;97,6;2,2;0,2;0,893939393939394;0,923076923076923;0,970873786407767;0,98936170212766;0,220338983050847;4,00420974576271;0,152542372881356;2,8560436440678;0,1875;3,34009736458333;0,114583333333333;2,02843690625;0,63;55,96215985;0,455555555555556;37,4840105555556;FALSE;0,186440677966102;0,151041666666667;0,727272727272727;0,783653846153846;0,558283377881042;0,345454545454545;0,527972027972028;0,359223300970874;0,538652482269504;0,702316060395248;0,167163318273575;0,418801983930633;0,154320987654321;6,17586727010576;6,17586727010576;2,91148064530547;3,11091669404785;0,00140668739916639;0,00162301661821494;0,0392158352125877;0,0284235085394706;10,6621914941466;7,72792137004062;0,0432179257649859;0,0305868007299561;11,7502992856872;8,31608774384631;1,70545895667431;0,190410838945918;-1,22881116743171;-0,137194134388934;2,79356674821482;0,31189574284231;-0,640644793626029;-0,0715266187692621;36,11297642;30,8150993;0,721;0,681;0,863;0,637;736,557;NA;75,55;8,31;9,45;8,65;7,36;7,66;15,44;13,09;10,24;6,6;5,15;0,661599099099099;17,76;0,00638828523261985;0,0054511054838139;1;1;1;1;4;4;4;4;3;1;1;4;5;3;5;4;NA;4;NA;NA;5;NA;4;Até 20 mil
ANHUMAS;2018;2016;173;79973162;3738;573018;27866,6;0;0;0,01446272;135942,42525178;27188,485050356;3,93219446507485;140348667;7,15577973392833e-05;9,05913909241725e-05;1,29378985969415e-05;0,00156490131030354;0;0,0144762492974935;3502408;234;98,4;1,6;0;0,977272727272727;1,02083333333333;0,910714285714286;0,958333333333333;0,0697674418604651;0,543209255813954;0,0465116279069767;0,868871720930232;0,102040816326531;2,21993455102041;0,0204081632653061;0,327589367346939;0,392156862745098;26,0711458823529;0,434782608695652;27,6440532608696;FALSE;0,0581395348837209;0,0612244897959184;0,920454545454546;0,938775510204082;0,499007342893502;0,809090909090909;0,866419294990724;0,553571428571429;0,541666666666667;0,41834134083397;0,505348302687412;0,423934108527132;0,0987654320987654;5,4553211153577;5,4553211153577;2,68642570102569;2,31301813963285;0,00129795167572995;0,00120673976453288;0,029456568193032;0,0191940057721829;8,00879463951043;5,21855938993441;0,0277691478358863;0,0182818866602122;7,55001060797119;4,97056802153482;4,07660017443558;1,03672394909339;1,28636492485957;0,327136650103362;3,61781614289634;0,920050159021695;1,03837355645998;0,264069736551092;NA;18,80640897;0,741;0,683;0,845;0,706;320,84;NA;81,84;7,28;8,72;8,51;8,48;7,62;14,26;14,55;10,57;7,2;6,68;0,8675;16;NA;0,00503114204654896;2;3;2;2;3;3;5;4;NA;2;NA;2;2;2;2;2;2;2;3;NA;NA;NA;NA;Até 20 mil
